0.000000 -2.658859 -4.731784 -0.534332 -2.135157 4.560339 -1.763926 -2.362951 -6.189173 1.672611 7.156967 6.360619 0.625648 
96.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
96.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
97.000000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
97.050000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
97.100000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
97.150000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
97.200000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
97.250000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
97.300000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
97.350000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
97.400000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
97.450000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
97.500000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
97.550000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
97.600000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
97.650000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
97.700000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
97.750000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
97.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
97.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
97.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
97.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
98.000000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
98.050000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
98.100000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
98.150000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
98.200000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
98.250000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
98.300000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
98.350000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
98.400000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
98.450000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
98.500000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
98.550000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
98.600000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
98.650000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
98.700000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
98.750000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
98.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
98.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
98.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
98.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
99.000000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
99.050000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
99.100000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
99.150000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
99.200000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
99.250000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
99.300000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
99.350000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
99.400000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
99.450000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
99.500000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
99.550000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
99.600000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
99.650000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
99.700000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
99.750000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
99.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
99.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
99.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
99.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
